GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
144,613.4501,1598.952,-2688.0488,0.0,0.0,0.0,-1493.3006,-14633.7079,649.8883,7129.0653,-2183.0879,59.733590400000004,-8823.7016,-2123.3543096,-10947.055909600002
145,577.0098,1572.8568,-2717.0929,0.0,0.0,0.0,-1504.1879,-14783.6681,668.2312,7172.8926,-2034.9342,59.84642736,-9013.9585,-1975.08777264,-10989.04627264
146,594.0984,1597.0999,-2698.0445,0.0,0.0,0.0,-1486.2067,-14695.2187,674.5342,7141.9667,-2112.8111,58.20395184,-8871.770700000001,-2054.6071481599997,-10926.37784816
147,614.9166,1530.0887,-2678.9381,0.0,0.0,0.0,-1476.6082,-14897.4141,677.196,7225.361,-2020.233,57.284549999999996,-9005.398099999999,-1962.9484499999999,-10968.346549999998
148,584.7609,1673.1204,-2700.4908,0.0,0.0,0.0,-1474.0698,-14764.8783,650.4186,7233.6673,-2150.0177,60.25659624,-8797.471699999998,-2089.76110376,-10887.232803759998
149,609.8305,1645.0759,-2743.4538,0.0,0.0,0.0,-1502.7905,-14772.5981,662.0735,7155.3748,-2066.837,58.052589839999996,-8946.487699999998,-2008.7844101599999,-10955.272110159998
150,635.1568,1570.3165,-2701.4894,0.0,0.0,0.0,-1484.978,-14816.2654,651.1316,7191.4646,-2055.669,58.13107776,-8954.6633,-1997.53792224,-10952.20122224
151,591.4373,1632.7249,-2707.8992,0.0,0.0,0.0,-1510.3418,-14720.1962,661.3313,7188.1866,-2146.643,59.00417064,-8864.757100000003,-2087.63882936,-10952.395929360002
152,587.319,1569.2942,-2723.3732,0.0,0.0,0.0,-1516.0793,-14658.9415,656.5351,7191.7038,-2152.9159,57.88320192,-8893.5419,-2095.03269808,-10988.57459808
153,607.0599,1615.0556,-2688.5818,0.0,0.0,0.0,-1528.3352,-14771.0378,659.7336,7170.5361,-2067.7646,57.7193256,-8935.569599999999,-2010.0452744,-10945.6148744
154,597.8395,1587.0479,-2710.8955,0.0,0.0,0.0,-1471.9414,-14813.8608,664.7806,7138.111,-2046.9581,57.99250368,-9008.918700000002,-1988.96559632,-10997.884296320002
155,610.6829,1588.2626,-2701.8954,0.0,0.0,0.0,-1476.5647,-14713.552,657.6737,7155.8787,-2091.2956,59.539297680000004,-8879.514199999998,-2031.75630232,-10911.270502319998
156,618.9599,1534.6403,-2697.6055,0.0,0.0,0.0,-1463.7111,-14624.2601,639.676,7087.0078,-2147.92,60.2136576,-8905.292700000002,-2087.7063424000003,-10992.999042400003
157,606.6133,1597.112,-2705.6193,0.0,0.0,0.0,-1472.7698,-14739.0194,668.2843,7178.9767,-2142.6198,59.95027224,-8866.4222,-2082.66952776,-10949.091727760002
158,607.0578,1600.0262,-2702.0093,0.0,0.0,0.0,-1506.9538,-14666.6797,668.8208,7158.2793,-2161.3028,59.59577016,-8841.458700000003,-2101.70702984,-10943.165729840002
159,617.0954,1623.3812,-2704.8637,0.0,0.0,0.0,-1501.7997,-14617.336,671.208,7221.3599,-2251.3453,59.43356136,-8690.954899999997,-2191.91173864,-10882.866638639998
160,580.3248,1619.4368,-2702.6916,0.0,0.0,0.0,-1483.9571,-14717.5394,658.3341,7182.3325,-2132.4935,58.806044639999996,-8863.759900000001,-2073.68745536,-10937.447355360002
161,589.4568,1654.0887,-2677.5769,0.0,0.0,0.0,-1501.6769,-14778.7098,676.2491,7196.6899,-2062.109,58.54539312,-8841.479099999997,-2003.56360688,-10845.042706879996
162,561.0782,1570.4142,-2708.0428,0.0,0.0,0.0,-1490.1495,-14851.5338,693.0003,7265.7276,-2072.137,58.051368,-8959.5058,-2014.0856320000003,-10973.591432000001
163,598.3259,1613.6895,-2670.2883,0.0,0.0,0.0,-1489.0615,-14729.6213,663.8359,7172.553,-2084.469,58.88042928,-8840.566800000002,-2025.58857072,-10866.155370720002
164,630.0949,1554.7548,-2679.4772,0.0,0.0,0.0,-1489.7217,-14808.7884,656.3655,7207.1926,-2088.4957,58.64440176,-8929.579499999998,-2029.85129824,-10959.430798239997
165,597.7926,1613.1513,-2686.9995,0.0,0.0,0.0,-1491.9745,-14685.2601,674.0933,7200.809,-2178.3376,60.65712792,-8778.387899999998,-2117.6804720799996,-10896.068372079997
166,631.6477,1610.084,-2683.3752,0.0,0.0,0.0,-1436.9251,-14739.8995,670.4679,7196.1608,-2160.4469,61.50574728,-8751.839399999999,-2098.94115272,-10850.78055272
167,592.8801,1591.0336,-2700.5744,0.0,0.0,0.0,-1458.9429,-14662.0409,666.1354,7185.8136,-2179.7954,61.72674264,-8785.695499999998,-2118.06865736,-10903.764157359998
168,573.1157,1606.1336,-2697.011,0.0,0.0,0.0,-1454.5294,-14675.6346,661.748,7141.3575,-2160.927,62.78696424,-8844.8202,-2098.14003576,-10942.96023576
169,587.8371,1598.5703,-2696.0222,0.0,0.0,0.0,-1475.6627,-14685.1282,669.389,7184.0579,-2164.5357,61.0996428,-8816.9588,-2103.4360572,-10920.3948572
170,608.8613,1614.4981,-2688.3546,0.0,0.0,0.0,-1463.6934,-14720.9283,665.4281,7204.7724,-2167.7447,61.916901120000006,-8779.416400000002,-2105.82779888,-10885.244198880002
171,598.9085,1641.8726,-2658.4443,0.0,0.0,0.0,-1481.7382,-14636.6598,653.3157,7123.9601,-2161.8498,60.481336320000004,-8758.7854,-2101.36846368,-10860.153863680001
172,583.5082,1557.13,-2720.887,0.0,0.0,0.0,-1457.864,-14747.9566,657.6816,7192.823,-2143.0352,61.60301424,-8935.5648,-2081.43218576,-11016.99698576
173,605.8727,1645.781,-2698.6522,0.0,0.0,0.0,-1470.7182,-14720.7742,649.0234,7132.3892,-2131.7251,62.49031199999999,-8857.078300000001,-2069.234788,-10926.313088
174,603.9893,1592.1094,-2722.0471,0.0,0.0,0.0,-1488.4864,-14588.8583,661.6727,7193.9294,-2234.7472,60.745985999999995,-8747.690999999999,-2174.001214,-10921.692213999999
175,595.1239,1575.7069,-2696.6088,0.0,0.0,0.0,-1441.0342,-14560.6811,648.0695,7196.5796,-2334.8095,65.8018368,-8682.844200000003,-2269.0076632,-10951.851863200003
176,613.8482,1554.5064,-2708.4005,0.0,0.0,0.0,-1463.9309,-14611.055,659.7036,7178.9522,-2217.1892,60.08053248,-8776.376,-2157.10866752,-10933.48466752
177,606.5809,1618.0796,-2681.8818,0.0,0.0,0.0,-1503.3886,-14722.8618,646.3519,7248.3844,-2158.8706,60.88086432,-8788.735400000001,-2097.98973568,-10886.72513568
178,598.5575,1696.9395,-2685.9473,0.0,0.0,0.0,-1475.8701,-14515.3078,665.5467,7084.0174,-2262.8453,61.247236320000006,-8632.0641,-2201.59806368,-10833.662163680001
179,611.1822,1596.4148,-2696.7085,0.0,0.0,0.0,-1493.0912,-14574.2298,654.7263,7153.3263,-2259.191,62.58166128,-8748.3799,-2196.60933872,-10944.989238719998
180,617.1924,1570.7331,-2717.6353,0.0,0.0,0.0,-1482.6772,-14670.3693,662.415,7254.3233,-2250.755,61.545931919999994,-8766.018,-2189.20906808,-10955.227068080001
181,597.354,1547.2295,-2702.6969,0.0,0.0,0.0,-1461.9036,-14699.8915,665.6819,7256.0351,-2217.2382,59.12234784,-8798.1915,-2158.1158521599996,-10956.30735216
182,579.0957,1621.025,-2718.4211,0.0,0.0,0.0,-1481.1384,-14559.2275,666.4455,7184.2709,-2261.1519,61.43524416,-8707.9499,-2199.71665584,-10907.66655584
183,618.487,1614.4718,-2663.9403,0.0,0.0,0.0,-1506.4409,-14702.6416,674.2035,7190.0009,-2181.7198,58.72648248,-8775.859600000003,-2122.99331752,-10898.852917520002
184,606.0126,1594.2711,-2693.8849,0.0,0.0,0.0,-1477.4834,-14806.2351,666.9134,7246.2246,-2115.9999,57.90540384,-8864.181700000001,-2058.09449616,-10922.276196159999
185,652.784,1578.8748,-2726.0954,0.0,0.0,0.0,-1466.6698,-14834.6852,663.1015,7210.3172,-2090.7089,57.9701952,-8922.372899999998,-2032.7387048,-10955.111604799999
186,613.5933,1620.6356,-2679.2531,0.0,0.0,0.0,-1480.5757,-14866.1761,651.2968,7198.9571,-2043.677,58.89141936,-8941.522100000002,-1984.7855806399998,-10926.307680640002
187,614.9687,1580.0884,-2718.9494,0.0,0.0,0.0,-1464.0019,-14857.0433,658.6198,7259.8674,-2096.0435,59.52694535999999,-8926.4503,-2036.5165546400003,-10962.96685464
188,607.9324,1590.1174,-2695.8285,0.0,0.0,0.0,-1496.0514,-14782.9864,652.8182,7202.8411,-2140.5007,58.51050984,-8921.157200000001,-2081.99019016,-11003.147390160002
189,635.8997,1567.4811,-2713.303,0.0,0.0,0.0,-1481.2569,-14796.2585,675.4791,7167.1084,-2072.8712,59.30748144,-8944.8501,-2013.56371856,-10958.413818559999
190,654.4077,1555.8888,-2683.7222,0.0,0.0,0.0,-1501.8617,-14961.9251,660.0279,7227.2149,-1966.854,57.4791732,-9049.969700000001,-1909.3748268,-10959.344526800001
191,619.3364,1617.9805,-2691.4198,0.0,0.0,0.0,-1504.3323,-14813.9966,658.7792,7181.8187,-2081.0244,57.094937279999996,-8931.833900000001,-2023.9294627199997,-10955.763362720001
192,601.5427,1643.3331,-2705.4153,0.0,0.0,0.0,-1485.2378,-14827.0214,651.9914,7150.7848,-2046.3316,59.136557759999995,-8970.0225,-1987.19504224,-10957.217542239998
193,587.5816,1579.7399,-2695.8671,0.0,0.0,0.0,-1476.382,-14809.1301,669.4085,7262.204,-2115.8422,59.849698319999995,-8882.445200000002,-2055.9925016800003,-10938.43770168
194,572.6899,1620.6125,-2663.0237,0.0,0.0,0.0,-1505.2341,-14798.4331,667.759,7174.5813,-2073.3709,59.20245288,-8931.048200000001,-2014.1684471199999,-10945.216647120002
195,623.1389,1573.7632,-2702.3906,0.0,0.0,0.0,-1462.5391,-14747.4989,657.3759,7135.94,-2118.0813,60.90721272,-8922.210600000002,-2057.1740872799996,-10979.384687280002
196,615.3164,1682.9876,-2664.419,0.0,0.0,0.0,-1481.9406,-14718.7143,667.4377,7135.3184,-2125.3663,60.77137896,-8764.013799999999,-2064.59492104,-10828.608721039998
197,615.7812,1620.737,-2708.151,0.0,0.0,0.0,-1442.9403,-14851.6541,660.6022,7191.9179,-2062.0105,60.54391871999999,-8913.707100000001,-2001.46658128,-10915.17368128
198,623.8044,1675.7255,-2694.8273,0.0,0.0,0.0,-1508.6945,-14667.349,648.9432,7196.7939,-2224.771,59.93227295999999,-8725.6038,-2164.8387270400003,-10890.44252704
199,637.0675,1641.7465,-2714.0977,0.0,0.0,0.0,-1469.6849,-14775.0921,660.9659,7213.617,-2127.7748,60.92044416,-8805.477799999999,-2066.85435584,-10872.33215584
200,625.692,1599.8589,-2685.3537,0.0,0.0,0.0,-1477.967,-14709.1987,670.5193,7230.856,-2196.8238,59.1538032,-8745.593200000003,-2137.6699968000003,-10883.263196800002
201,608.2998,1660.1503,-2705.0096,0.0,0.0,0.0,-1497.0385,-14618.559,657.9028,7143.2576,-2225.6719,60.85618415999999,-8750.996599999999,-2164.81571584,-10915.812315839998
202,625.2268,1645.3432,-2700.4829,0.0,0.0,0.0,-1487.4365,-14653.6148,660.2349,7127.7336,-2171.3562,58.75758504,-8782.9957,-2112.5986149600003,-10895.594314959999
203,608.1459,1648.0225,-2736.8223,0.0,0.0,0.0,-1486.081,-14615.2608,655.6045,7261.2753,-2296.342,59.674144319999996,-8665.1159,-2236.6678556800002,-10901.78375568
204,592.5249,1591.2202,-2708.5565,0.0,0.0,0.0,-1477.7473,-14577.8748,660.4046,7107.6699,-2202.3064,62.414979120000005,-8812.359,-2139.8914208799997,-10952.25042088
205,615.1328,1617.1029,-2708.9637,0.0,0.0,0.0,-1485.2174,-14527.4832,668.1321,7148.9296,-2277.5924,62.86029552,-8672.366899999997,-2214.73210448,-10887.099004479996
206,619.7863,1569.2648,-2732.6603,0.0,0.0,0.0,-1488.3685,-14556.3803,678.1602,7186.9999,-2278.927,61.297749360000005,-8723.1979,-2217.62925064,-10940.82715064
207,581.3597,1577.5707,-2721.9817,0.0,0.0,0.0,-1511.8754,-14592.7247,679.0859,7234.7587,-2261.203,60.57332639999999,-8753.806799999998,-2200.6296736,-10954.436473599999
208,599.2866,1623.7624,-2721.374,0.0,0.0,0.0,-1500.7386,-14483.0971,640.2516,7222.7977,-2348.0862,61.736479919999994,-8619.111400000002,-2286.34972008,-10905.461120080001
209,599.2486,1589.6546,-2759.0964,0.0,0.0,0.0,-1474.5234,-14631.204,653.0843,7189.2438,-2214.0033,60.68901816,-8833.592499999997,-2153.3142818399997,-10986.906781839998
210,612.3297,1642.9138,-2712.0796,0.0,0.0,0.0,-1476.5736,-14595.2661,640.3742,7114.254,-2204.2057,61.41075696,-8774.047600000002,-2142.79494304,-10916.842543040002
211,603.8045,1613.3693,-2711.3593,0.0,0.0,0.0,-1476.9773,-14653.3771,658.7028,7212.047,-2220.8,61.13433959999999,-8753.790100000002,-2159.6656604,-10913.455760400002
212,637.9816,1601.8331,-2705.2737,0.0,0.0,0.0,-1457.8889,-14558.3319,654.3262,7099.3476,-2196.3446,61.98796584,-8728.005999999998,-2134.35663416,-10862.362634159997
213,614.0709,1599.9682,-2706.5708,0.0,0.0,0.0,-1521.1286,-14552.8703,660.4329,7171.1736,-2228.0729,61.22960856,-8734.924100000002,-2166.84329144,-10901.767391440004
214,655.8824,1608.917,-2706.4849,0.0,0.0,0.0,-1462.3141,-14453.1034,642.9689,7075.0765,-2328.6557,63.250306560000006,-8639.0576,-2265.40539344,-10904.46299344
215,603.0244,1568.5313,-2701.8928,0.0,0.0,0.0,-1441.3908,-14657.543,669.8137,7205.5395,-2239.0506,63.238785119999996,-8753.917699999998,-2175.81181488,-10929.729514879999
216,601.1654,1583.0554,-2681.1895,0.0,0.0,0.0,-1445.9385,-14518.2112,664.6415,7196.1545,-2311.0408,63.89848368,-8600.322400000001,-2247.14231632,-10847.464716320002
217,606.5198,1610.1888,-2713.4739,0.0,0.0,0.0,-1467.6701,-14472.281,669.719,7001.9918,-2234.3886,62.723666879999996,-8765.0056,-2171.66493312,-10936.670533120001
218,606.6529,1659.7159,-2722.0236,0.0,0.0,0.0,-1462.0262,-14518.6805,641.8756,7113.2557,-2244.6445,63.0109764,-8681.2302,-2181.6335236,-10862.8637236
219,573.3434,1578.9104,-2719.6289,0.0,0.0,0.0,-1473.255,-14510.1987,640.893,7138.1715,-2243.6608,62.02618199999999,-8771.764300000003,-2181.634618,-10953.398918000003
220,587.0808,1638.5725,-2696.9362,0.0,0.0,0.0,-1477.3081,-14531.8172,667.1623,7218.1748,-2302.5117,62.87360399999999,-8595.071099999997,-2239.638096,-10834.709195999996
221,629.3733,1585.3658,-2697.9683,0.0,0.0,0.0,-1440.0871,-14582.0878,681.7461,7177.06,-2281.5371,62.389101600000004,-8646.597999999998,-2219.1479984,-10865.745998399998
222,635.5221,1606.7209,-2721.7589,0.0,0.0,0.0,-1497.5704,-14384.889,668.7193,7044.2097,-2336.4548,63.3508848,-8649.046299999998,-2273.1039152,-10922.150215199998
223,587.4182,1599.9456,-2682.9853,0.0,0.0,0.0,-1453.1067,-14586.6004,651.425,7188.6265,-2260.233,61.71500736,-8695.277100000001,-2198.51799264,-10893.79509264
224,635.7042,1557.9132,-2705.1153,0.0,0.0,0.0,-1476.8547,-14759.5092,664.481,7209.6689,-2132.1943,61.03311264,-8873.711899999998,-2071.16118736,-10944.873087359998
225,587.5206,1578.6558,-2707.922,0.0,0.0,0.0,-1488.5483,-14732.5355,661.9432,7229.4552,-2176.8603,60.542215199999994,-8871.430999999999,-2116.3180847999997,-10987.7490848
226,620.6122,1621.3487,-2695.1478,0.0,0.0,0.0,-1490.36,-14613.0371,654.8775,7156.5533,-2214.2339,61.829030159999995,-8745.153199999999,-2152.40486984,-10897.55806984
227,614.0276,1626.8758,-2686.6357,0.0,0.0,0.0,-1480.5926,-14696.6887,654.0615,7244.2976,-2221.1998,62.18283456,-8724.654499999999,-2159.0169654399997,-10883.671465439998
228,633.4707,1578.2205,-2695.7351,0.0,0.0,0.0,-1438.7166,-14889.3619,670.2274,7291.069,-2098.9726,60.75697752,-8850.826000000001,-2038.21562248,-10889.041622480001
229,603.9478,1596.7543,-2728.9712,0.0,0.0,0.0,-1474.5582,-14824.8313,665.13,7207.5854,-2078.8696,59.75816616,-8954.9432,-2019.11143384,-10974.05463384
230,580.6464,1586.5319,-2695.3054,0.0,0.0,0.0,-1458.4876,-14669.3577,668.244,7226.5472,-2233.6167,62.582350319999996,-8761.181199999999,-2171.03434968,-10932.215549679999
231,604.988,1594.3165,-2699.7522,0.0,0.0,0.0,-1448.6597,-14702.5784,672.4041,7142.4675,-2172.1242,62.787974399999996,-8836.8142,-2109.3362256,-10946.1504256
232,588.6217,1639.439,-2688.7061,0.0,0.0,0.0,-1471.2306,-14723.8189,681.826,7184.7247,-2130.126,62.14309056,-8789.144199999999,-2067.98290944,-10857.12710944
233,624.5461,1604.3739,-2702.3511,0.0,0.0,0.0,-1469.0193,-14644.8095,666.7975,7258.5484,-2290.3251,62.621421119999994,-8661.913999999997,-2227.70367888,-10889.617678879997
234,631.4918,1570.8712,-2716.4364,0.0,0.0,0.0,-1471.2875,-14592.4139,659.5743,7195.815,-2251.2453,62.71935552,-8722.3855,-2188.52594448,-10910.911444480002
235,627.5971,1612.9875,-2704.7112,0.0,0.0,0.0,-1486.9172,-14667.6938,654.1356,7251.1627,-2306.3741,61.98409511999999,-8713.439300000002,-2244.39000488,-10957.829304880002
236,635.0564,1584.3085,-2689.6593,0.0,0.0,0.0,-1441.8293,-14679.8105,668.4335,7241.3709,-2232.2734,63.20651832,-8682.1298,-2169.06688168,-10851.196681680001
237,628.0527,1641.5108,-2699.21,0.0,0.0,0.0,-1446.8438,-14736.1437,664.8755,7178.8797,-2135.5609,61.912276559999995,-8768.878800000002,-2073.64862344,-10842.527423440002
238,628.8715,1581.483,-2721.9947,0.0,0.0,0.0,-1469.1085,-14652.9874,663.7494,7193.5274,-2202.4937,61.759123200000005,-8776.459300000002,-2140.7345768,-10917.193876800002
239,590.3011,1571.1425,-2683.9581,0.0,0.0,0.0,-1464.1293,-14661.292,657.889,7225.7524,-2258.7118,61.823308319999995,-8764.294399999999,-2196.8884916800002,-10961.18289168
240,621.9958,1630.1198,-2721.3239,0.0,0.0,0.0,-1474.5599,-14698.667,640.523,7161.547,-2147.7091,62.989600319999994,-8840.3652,-2084.71949968,-10925.084699680001
241,582.7304,1583.0639,-2722.8567,0.0,0.0,0.0,-1482.551,-14799.4303,662.8723,7231.382,-2071.6704,61.25689584,-8944.7894,-2010.41350416,-10955.20290416
242,598.7888,1596.7957,-2693.8697,0.0,0.0,0.0,-1463.4657,-14749.2281,653.2986,7193.915,-2132.6102,64.00466064,-8863.7654,-2068.60553936,-10932.37093936
243,621.8247,1545.5,-2686.6368,0.0,0.0,0.0,-1487.4599,-14765.4524,666.831,7184.7242,-2118.126,62.416056239999996,-8920.6692,-2055.70994376,-10976.379143760001
244,588.1947,1579.7169,-2727.1526,0.0,0.0,0.0,-1479.5494,-14687.3888,668.9856,7226.604,-2168.7251,60.39719568,-8830.589600000003,-2108.32790432,-10938.917504320003
245,604.6501,1598.2331,-2717.5788,0.0,0.0,0.0,-1444.3451,-14799.9506,668.799,7234.3002,-2118.3017,62.85753936,-8855.892100000003,-2055.44416064,-10911.336260640002
246,616.7585,1665.5573,-2737.5593,0.0,0.0,0.0,-1500.4621,-14661.4001,652.9566,7164.9664,-2184.8396,62.05047768,-8799.182700000001,-2122.78912232,-10921.97182232
247,624.7493,1559.1325,-2710.3508,0.0,0.0,0.0,-1476.5195,-14643.856,649.0219,7173.3507,-2202.5677,63.186055919999994,-8824.4719,-2139.38164408,-10963.85354408
248,642.0749,1619.9451,-2723.3157,0.0,0.0,0.0,-1457.2077,-14648.3717,660.1148,7160.3426,-2164.3683,63.17165231999999,-8746.417700000002,-2101.1966476800003,-10847.614347680003
249,598.3639,1582.1634,-2668.343,0.0,0.0,0.0,-1483.9192,-14656.583,667.7503,7206.3094,-2218.2431,61.895517119999994,-8754.258200000002,-2156.34758288,-10910.605782880002
250,591.5966,1589.2739,-2693.2122,0.0,0.0,0.0,-1465.1059,-14678.7734,661.9218,7194.0315,-2180.9781,62.00455536,-8800.2677,-2118.97354464,-10919.241244640001

