#Frame        phi:121      psi:121
     936     -96.5286      -8.2906
     937     -99.2960     -20.7363
     938    -132.9118     -16.1972
     939    -105.8187       1.2034
     940    -108.9410      -8.0344
     941    -130.1097       5.5509
     942    -111.7527     -14.6759
     943     -93.9108      -6.7405
     944    -137.7140      -3.6381
     945    -108.3877      -0.7411
     946    -108.4689     -14.2711
     947    -102.6530       4.3265
     948    -104.7897      -3.7302
     949    -117.4240     -18.4231
     950    -117.6905      -3.2178
     951    -104.2551     -11.6924
     952    -133.3879      -8.3211
     953    -118.7587     -10.7846
     954     -99.9862     -13.7540
     955    -117.4649       2.3833
     956    -107.0789     -12.0164
     957    -121.9896      -2.7069
     958     -78.2187     -12.5101
     959    -117.1591      -5.0095
     960    -123.3722       0.2077
     961    -106.8383     -18.0279
     962    -105.9884      -7.4243
     963    -120.6145      -2.8360
     964     -95.2488     -15.1593
     965    -117.8176      -2.3668
     966    -102.1056     -16.0885
     967    -119.3009      -4.5350
     968     -96.6347     -19.0567
     969    -101.9784      -6.9783
     970    -127.3483     -14.6557
     971    -103.5015     -10.1279
     972    -108.5855     -32.9036
     973    -111.0334      -9.2561
     974    -102.0276     -17.8899
     975    -114.0786      -6.9820
     976    -101.3256      -2.9913
     977     -98.4165      10.8983
     978    -112.8784      -0.7915
     979     -97.8677     -24.9169
     980    -118.6617      -1.1343
     981    -109.2849     -14.6157
     982     -96.1245     -43.5041
     983     -89.1040     -18.3823
     984     -92.3132     -29.3502
     985    -108.4353       1.1504
     986    -112.8204      -1.9356
     987    -111.1001      -8.8055
     988    -126.9440      -4.7651
     989     -88.8490      -2.1031
     990     -91.6130     -25.2267
     991    -110.3821     -13.0370
     992    -110.4367     -17.4746
     993    -115.0226       3.5531
     994     -87.8071     -25.4456
     995    -131.9588     -12.2114
     996    -127.2225      -5.9716
     997    -132.5412      -1.6114
     998     -99.1756     -32.5321
     999     -98.4459     -26.0677
    1000    -109.1240      -6.2615
