#Frame        phi:121      psi:121
     940     -91.3097      -1.6835
     941    -101.7751      -7.6226
     942    -117.2343     -12.7732
     943    -106.1676     -13.7385
     944    -113.0596     -12.7012
     945    -120.4333       5.1750
     946    -101.0734      -3.1579
     947    -104.4884     -19.3196
     948     -89.8419     -20.4449
     949    -105.6174     -19.6891
     950    -102.0944       4.2181
     951     -97.6455      -7.5368
     952    -123.6269     -28.1333
     953    -114.6826     -14.9450
     954    -106.2313     -11.8525
     955    -110.7282      -2.8372
     956     -95.1951     -24.5823
     957    -101.7716     -22.2321
     958    -108.4835      -7.7734
     959    -105.4730      -4.2677
     960     -96.9163      -7.9085
     961    -117.8755     -20.0559
     962    -105.7339      -6.8130
     963     -97.6493     -15.1857
     964    -117.2931     -10.2695
     965    -114.9604     -26.5361
     966     -92.9369     -16.7972
     967    -103.3012     -15.7204
     968    -123.5187     -17.6475
     969    -111.4258     -25.3156
     970    -110.6310     -33.5553
     971    -100.0878     -33.6750
     972    -124.0786     -25.5341
     973    -117.7064      -3.4215
     974    -104.8664     -19.4840
     975    -106.5859     -10.1621
     976    -100.5941       0.0968
     977     -99.6776     -19.0749
     978     -98.2063     -13.0516
     979    -111.2580     -24.8114
     980     -98.9233      -6.4510
     981    -121.8719       0.0950
     982    -117.0716      -7.0551
     983    -104.0341     -11.1296
     984    -109.9759       3.9277
     985    -120.9938      -2.1813
     986    -106.4168     -24.3980
     987     -97.8909      -9.8005
     988    -103.6079     -19.3261
     989     -92.2401     -15.5154
     990    -113.0738      -2.5693
     991     -91.2202      -8.3471
     992    -106.7111     -16.5570
     993    -109.9757     -10.3836
     994    -121.9709      -4.3312
     995    -107.3038     -11.2418
     996    -103.4389      -6.0629
     997    -119.7908       5.6361
     998    -113.9913     -23.9646
     999     -92.9479       4.6315
    1000    -109.2777     -29.1743
