#Frame        phi:121      psi:121
     937     -92.4671     -12.5519
     938    -109.1672     -10.2571
     939    -106.3090     -20.2382
     940    -122.1749     -14.9923
     941    -107.3828     -13.1202
     942    -114.8917      -7.6760
     943    -112.7569     -11.3768
     944    -113.3105     -30.5803
     945     -95.9720      -3.1859
     946     -97.4168      -8.4833
     947    -110.0363     -11.4729
     948    -103.9937     -20.5181
     949    -120.4570      -4.9487
     950     -94.5196     -23.8366
     951    -101.7732      -5.2602
     952    -120.8626     -13.7283
     953    -115.4213     -15.9836
     954    -104.9469       0.1746
     955    -129.1805      -8.1002
     956    -114.6609     -12.7907
     957    -110.1380     -10.1646
     958    -120.0322     -18.0191
     959    -113.0704       0.4375
     960    -110.7318     -11.7340
     961    -120.0337      -3.6341
     962     -80.0474      -6.7393
     963     -91.2500     -31.0105
     964    -106.3321      -9.5327
     965     -94.2494     -21.2062
     966    -100.5018       1.3406
     967    -107.7504     -13.9015
     968    -116.0757      -6.8478
     969    -126.6972     -11.7242
     970    -116.9374      -8.1222
     971    -116.0553      -5.7009
     972    -108.9505     -17.2342
     973    -106.7068     -13.6707
     974     -98.4722     -14.2245
     975    -112.5281      -5.5336
     976     -96.2012      -5.2250
     977    -113.3682      -8.7681
     978    -127.3253      -9.6317
     979    -110.5246     -20.4165
     980    -102.4885      -8.0834
     981    -101.6221     -23.6934
     982    -100.8046     -10.3692
     983    -104.8425     -10.4980
     984     -98.8183      -8.8583
     985    -107.4130       0.0071
     986    -112.1904      -7.0883
     987    -107.9177     -18.9056
     988    -123.0910     -10.9600
     989    -100.1582     -10.5687
     990     -91.7646      -9.5539
     991     -97.9945     -24.3462
     992    -100.1321     -20.9293
     993    -109.7593       1.8037
     994    -110.6100     -14.6671
     995     -93.6081     -17.1240
     996    -107.4798      -5.9349
     997     -93.1617     -30.4281
     998    -128.9380      -9.8592
     999    -110.7886      -4.0514
    1000    -115.8493      -7.4067
