#Frame        phi:121      psi:121
     935     -95.5445     -37.4233
     936     -89.9735     -45.4954
     937    -126.1930     -14.5846
     938     -87.6668     -12.8166
     939     -93.6220     -10.7264
     940     -98.6805     -20.1504
     941     -84.9834     -20.2283
     942    -103.9822     -20.9136
     943     -89.2930     -31.6892
     944    -102.4744     -15.1247
     945    -115.6840     -12.1033
     946     -80.5062     -49.7764
     947     -94.3380       1.0683
     948     -97.0877     -27.2497
     949     -98.2565     -23.9135
     950     -94.1000      -7.3301
     951    -116.1512       3.1422
     952     -84.6592     -14.4244
     953     -96.6268     -13.4278
     954    -101.5473     -12.4277
     955    -106.8425     -24.1417
     956     -99.6644     -21.1197
     957     -91.9745     -18.0589
     958     -84.8305     -21.5371
     959     -91.9111     -17.3841
     960     -92.6946     -33.4940
     961     -97.5141     -29.6547
     962    -106.6515     -27.4084
     963     -91.9286     -24.7058
     964     -98.8841     -20.6878
     965    -102.3699     -30.9762
     966     -86.1154     -33.1320
     967     -82.8588     -33.2061
     968    -104.6012     -38.6084
     969     -97.1123     -20.8723
     970    -108.3949     -37.8913
     971     -93.0631     -35.8147
     972     -95.6884     -18.2843
     973    -100.6874      -3.6087
     974    -115.5640     -24.7550
     975    -116.8295     -27.2798
     976     -91.3899     -20.4502
     977    -116.4256     -17.7768
     978    -100.1520      -7.9150
     979     -89.0403     -20.9860
     980    -104.3767     -22.2730
     981     -78.6296     -15.2636
     982    -112.1078     -28.5143
     983     -99.5086     -29.7019
     984     -91.3676     -37.1570
     985     -92.5569     -20.7030
     986    -107.2661     -25.7233
     987     -95.7888     -19.3840
     988    -105.5582      -2.4793
     989     -99.0701     -21.0719
     990     -96.7906     -10.3278
     991     -88.1374     -23.8767
     992     -98.2826      -8.8003
     993    -107.4299      -7.6743
     994    -102.5668     -22.5943
     995     -86.6476     -27.5014
     996     -98.2962     -30.3404
     997     -94.8782     -22.0901
     998     -88.5935     -29.5822
     999     -80.3742     -42.6235
    1000     -89.2087     -30.6316
