GENERALIZED BORN:
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
145,592.2158,1639.3019,-2673.2138,0.0,0.0,0.0,-1496.9101,-14457.7942,657.9783,6784.3109,-2159.277,58.08397032,-8954.111199999998,-2101.19302968,-11055.304229679998
146,638.4393,1610.4035,-2698.7279,0.0,0.0,0.0,-1504.0536,-14411.88,658.7379,6741.7686,-2144.702,58.6796868,-8965.3122,-2086.0223132,-11051.334513200001
147,573.8766,1603.8127,-2704.3619,0.0,0.0,0.0,-1511.7147,-14480.5296,667.0737,6870.9621,-2151.3503,59.409582480000005,-8980.881099999999,-2091.94071752,-11072.821817519998
148,628.0637,1636.7131,-2699.8782,0.0,0.0,0.0,-1511.1278,-14373.1755,657.1423,6706.4612,-2169.6954,58.78784304,-8955.8012,-2110.90755696,-11066.70875696
149,623.2363,1568.4446,-2699.3732,0.0,0.0,0.0,-1478.1216,-14413.9417,650.0398,6743.358,-2172.2971,59.79448656,-9006.3578,-2112.5026134399995,-11118.86041344
150,620.9845,1594.355,-2688.8841,0.0,0.0,0.0,-1457.4239,-14475.7407,669.5234,6750.2637,-2148.6152,60.97022208,-8986.9221,-2087.64497792,-11074.567077919999
151,644.9295,1638.586,-2682.6922,0.0,0.0,0.0,-1540.7391,-14437.1509,662.2587,6794.7197,-2168.0123,59.43694464,-8920.088300000001,-2108.57535536,-11028.663655360002
152,581.565,1569.7219,-2670.2843,0.0,0.0,0.0,-1486.8894,-14357.3928,652.7629,6735.9337,-2182.8564,60.443637839999994,-8974.583,-2122.41276216,-11096.99576216
153,605.3665,1610.4182,-2678.2038,0.0,0.0,0.0,-1515.1127,-14390.4998,659.8682,6728.2953,-2170.6975,58.20052392,-8979.868099999998,-2112.4969760800004,-11092.365076079997
154,583.3706,1620.4785,-2673.1666,0.0,0.0,0.0,-1517.2126,-14414.1929,676.7001,6858.5216,-2216.2186,59.976398159999995,-8865.501300000002,-2156.2422018400002,-11021.743501840001
155,577.7518,1574.2332,-2692.7302,0.0,0.0,0.0,-1510.5602,-14487.6116,676.2116,6837.9951,-2179.9751,59.968830960000005,-9024.7103,-2120.00626904,-11144.71656904
156,606.0772,1601.4795,-2687.5301,0.0,0.0,0.0,-1530.2892,-14468.0269,661.0412,6744.0205,-2090.1886,58.32690696,-9073.2278,-2031.8616930399999,-11105.08949304
157,619.332,1593.8071,-2689.4312,0.0,0.0,0.0,-1482.3012,-14381.5972,662.7964,6725.2447,-2166.8707,60.1381404,-8952.149400000002,-2106.7325596,-11058.881959600001
158,622.0319,1617.2904,-2698.5746,0.0,0.0,0.0,-1516.1322,-14394.4412,662.4277,6802.3177,-2203.6507,60.976241279999996,-8905.0803,-2142.67445872,-11047.75475872
159,593.326,1651.4137,-2710.0765,0.0,0.0,0.0,-1476.1926,-14415.9082,650.7651,6700.8541,-2124.9865,60.43145328,-9005.8184,-2064.55504672,-11070.37344672
160,655.8851,1581.3634,-2645.49,0.0,0.0,0.0,-1520.2995,-14509.3492,660.5075,6765.733,-2091.0144,59.66630639999999,-9011.649700000002,-2031.3480936,-11042.997793600001
161,591.3357,1550.5375,-2687.1915,0.0,0.0,0.0,-1484.6608,-14415.8725,653.9881,6799.2204,-2196.1589,61.96655592,-8992.643099999998,-2134.19234408,-11126.835444079998
162,634.6519,1572.7013,-2661.7259,0.0,0.0,0.0,-1515.8256,-14449.2466,669.4797,6760.1158,-2118.0146,58.39795656,-8989.8494,-2059.61664344,-11049.46604344
163,621.4436,1575.7758,-2658.1059,0.0,0.0,0.0,-1513.3524,-14213.7164,640.6161,6676.3754,-2250.4478,61.25295096000001,-8870.963800000001,-2189.19484904,-11060.15864904
164,588.1691,1617.0726,-2690.5611,0.0,0.0,0.0,-1525.4727,-14374.5058,648.7809,6694.2422,-2113.6317,57.78580248,-9042.274800000003,-2055.84589752,-11098.120697520002
165,580.6663,1628.6373,-2680.05,0.0,0.0,0.0,-1517.8995,-14444.9192,673.0016,6820.9831,-2147.3471,61.13687976,-8939.580399999999,-2086.21022024,-11025.790620239997
166,642.3693,1628.9163,-2680.6689,0.0,0.0,0.0,-1490.7986,-14421.0997,670.3534,6765.451,-2176.8108,59.90885928,-8885.477200000001,-2116.9019407200003,-11002.37914072
167,638.2954,1568.2022,-2703.7617,0.0,0.0,0.0,-1498.2941,-14503.4484,665.3382,6751.679,-2065.4909,60.44929488,-9081.9894,-2005.0416051199998,-11087.03100512
168,605.2857,1609.2087,-2652.012,0.0,0.0,0.0,-1511.5917,-14398.5959,669.164,6703.3277,-2109.8538,60.02924256,-8975.2135,-2049.82455744,-11025.038057439999
169,608.4334,1555.8137,-2683.0835,0.0,0.0,0.0,-1477.6238,-14444.7211,652.134,6677.2275,-2076.776,59.085468,-9111.819800000001,-2017.6905319999998,-11129.510332000002
170,596.7791,1582.919,-2664.2649,0.0,0.0,0.0,-1488.1484,-14533.7121,664.8629,6773.8101,-2052.9107,59.08125744,-9067.7543,-1993.82944256,-11061.58374256
171,605.0328,1635.0568,-2695.2313,0.0,0.0,0.0,-1499.0444,-14497.1014,660.2115,6804.235,-2118.5718,60.392006640000005,-8986.841,-2058.17979336,-11045.02079336
172,611.39,1609.8414,-2664.7133,0.0,0.0,0.0,-1492.1934,-14429.9184,657.6655,6761.7667,-2153.399,61.435144799999996,-8946.161500000002,-2091.9638551999997,-11038.125355200002
173,627.5993,1593.8725,-2668.9807,0.0,0.0,0.0,-1502.58,-14279.5414,645.7434,6701.5796,-2265.1496,61.3015236,-8882.3073,-2203.8480764,-11086.155376400002
174,582.0274,1598.0441,-2633.1031,0.0,0.0,0.0,-1499.5778,-14384.2681,659.7242,6846.0394,-2251.254,59.48775,-8831.113899999998,-2191.76625,-11022.880149999997
175,593.5596,1588.819,-2669.76,0.0,0.0,0.0,-1453.0141,-14512.4573,667.9179,6776.9483,-2121.8328,60.06565799999999,-9007.9866,-2061.767142,-11069.753742
176,581.1805,1661.7939,-2703.9324,0.0,0.0,0.0,-1499.5498,-14384.1055,663.4079,6777.1115,-2234.2123,59.5192716,-8904.0939,-2174.6930284,-11078.786928399999
177,603.6047,1552.4116,-2678.2316,0.0,0.0,0.0,-1484.2517,-14503.7056,648.371,6795.5891,-2116.3992,59.13771696,-9066.212499999998,-2057.26148304,-11123.473983039998
178,549.3005,1635.5623,-2671.2391,0.0,0.0,0.0,-1511.7548,-14460.7258,657.3608,6797.2378,-2131.7277,59.9695056,-9004.258299999998,-2071.7581944,-11076.016494399997
179,590.5633,1627.3638,-2648.7978,0.0,0.0,0.0,-1511.7235,-14558.7722,646.2651,6765.4874,-2057.01,57.39211944,-9089.613899999998,-1999.6178805600002,-11089.231780559998
180,606.8898,1602.1366,-2688.6457,0.0,0.0,0.0,-1494.433,-14284.6237,675.116,6758.7384,-2253.5824,61.590196799999994,-8824.8216,-2191.9922032,-11016.813803199999
181,617.3713,1619.5925,-2680.8515,0.0,0.0,0.0,-1474.2097,-14649.1117,662.2637,6860.3782,-2052.1335,59.96565288000001,-9044.567200000001,-1992.1678471199998,-11036.73504712
182,600.5339,1617.9407,-2671.9512,0.0,0.0,0.0,-1519.9567,-14614.998,647.1204,6782.4661,-2027.6503,58.479536159999995,-9158.8448,-1969.17076384,-11128.01556384
183,649.8014,1610.736,-2718.6253,0.0,0.0,0.0,-1532.4969,-14439.4673,656.5445,6779.8395,-2154.6676,58.87565712,-8993.6681,-2095.79194288,-11089.460042880002
184,594.0932,1556.4504,-2656.7886,0.0,0.0,0.0,-1505.1708,-14572.7389,669.5521,6825.1308,-2046.9626,58.380713279999995,-9089.4718,-1988.58188672,-11078.05368672
185,599.3918,1606.0652,-2700.4171,0.0,0.0,0.0,-1514.0656,-14566.1108,669.4114,6842.712,-2088.3135,58.049613359999995,-9063.0131,-2030.2638866400002,-11093.27698664
186,617.8911,1587.0396,-2666.8454,0.0,0.0,0.0,-1500.1633,-14576.0617,664.3076,6701.4801,-1982.0904,60.17330447999999,-9172.351999999999,-1921.91709552,-11094.26909552
187,627.4023,1644.253,-2649.5461,0.0,0.0,0.0,-1507.8239,-14466.7616,654.5018,6745.1276,-2102.1178,60.51021264,-8952.8469,-2041.60758736,-10994.45448736
188,581.1818,1648.7809,-2672.9847,0.0,0.0,0.0,-1507.9215,-14480.3107,657.3054,6745.7811,-2104.2402,58.031141039999994,-9028.1677,-2046.2090589600002,-11074.37675896
189,622.5749,1609.9694,-2677.2544,0.0,0.0,0.0,-1493.336,-14463.0646,661.586,6781.2913,-2138.2835,60.11230176,-8958.233400000001,-2078.17119824,-11036.40459824
190,592.6178,1613.8485,-2685.9377,0.0,0.0,0.0,-1492.4194,-14430.6829,650.9665,6805.2273,-2202.2458,60.846121440000005,-8946.3799,-2141.39967856,-11087.779578560001
191,633.6897,1547.6905,-2683.081,0.0,0.0,0.0,-1520.429,-14506.0703,649.5459,6777.3992,-2049.3904,57.7027296,-9101.255,-1991.6876704000001,-11092.9426704
192,650.0287,1596.248,-2704.3884,0.0,0.0,0.0,-1522.4824,-14480.4621,654.5792,6791.3096,-2134.9111,59.060811599999994,-9015.167399999998,-2075.8502884,-11091.017688399997
193,593.1492,1634.0163,-2675.2478,0.0,0.0,0.0,-1497.3791,-14581.9534,664.5907,6841.8331,-2054.7135,60.319611359999996,-9020.990999999998,-1994.39388864,-11015.384888639997
194,621.4976,1602.6469,-2688.4758,0.0,0.0,0.0,-1491.9269,-14638.4716,661.8172,6816.113,-2024.431,59.278659839999996,-9116.799600000002,-1965.15234016,-11081.951940160003
195,611.4228,1613.8826,-2699.3618,0.0,0.0,0.0,-1537.9373,-14559.7085,643.4806,6768.3836,-2038.5409,58.556915999999994,-9159.838,-1979.983984,-11139.821984
196,581.2954,1611.015,-2672.8107,0.0,0.0,0.0,-1509.2034,-14514.1596,674.3541,6788.8864,-2088.374,59.47316927999999,-9040.622800000001,-2028.9008307199997,-11069.523630720001
197,579.4068,1599.7536,-2691.1826,0.0,0.0,0.0,-1470.1937,-14442.5159,659.6874,6788.8784,-2138.7384,59.72679216,-8976.166000000001,-2079.01160784,-11055.177607840002
198,611.4009,1585.7721,-2707.6153,0.0,0.0,0.0,-1495.7251,-14495.925,651.2027,6767.6451,-2094.3763,58.8827988,-9083.244600000002,-2035.4935011999999,-11118.738101200002
199,618.01,1577.2513,-2702.3762,0.0,0.0,0.0,-1507.6247,-14503.7965,670.3557,6734.5446,-2050.4671,59.45213304,-9113.6358,-1991.0149669599998,-11104.65076696
200,598.3187,1586.0173,-2691.3962,0.0,0.0,0.0,-1520.597,-14648.8301,650.3458,6795.4327,-1950.1147,57.17587176,-9230.7088,-1892.93882824,-11123.64762824
201,620.1766,1608.3052,-2703.8488,0.0,0.0,0.0,-1506.7553,-14386.6922,654.0382,6706.929,-2139.9106,60.40606824,-9007.847300000001,-2079.50453176,-11087.351831760001
202,582.1839,1585.6889,-2672.4206,0.0,0.0,0.0,-1477.5935,-14478.3527,664.6716,6860.2453,-2189.8835,62.45529984,-8935.577099999999,-2127.42820016,-11063.005300159999
203,590.3428,1615.1142,-2692.2619,0.0,0.0,0.0,-1479.8923,-14557.4774,649.7979,6778.2234,-2098.6733,60.41723688,-9096.153299999998,-2038.25606312,-11134.40936312
204,582.2135,1580.8309,-2678.8334,0.0,0.0,0.0,-1486.5846,-14489.5112,676.5727,6766.7429,-2119.1631,59.5688148,-9048.569199999998,-2059.5942852000003,-11108.163485199997
205,620.0885,1634.9924,-2730.3885,0.0,0.0,0.0,-1479.9218,-14596.7519,658.9411,6786.1464,-2049.793,59.67668952,-9106.8938,-1990.11631048,-11097.01011048
206,604.6361,1560.8252,-2719.1027,0.0,0.0,0.0,-1497.7085,-14505.1269,639.0094,6763.8891,-2029.402,60.374320559999994,-9153.5783,-1969.0276794400002,-11122.605979439999
207,601.2048,1647.7085,-2637.7904,0.0,0.0,0.0,-1500.4293,-14512.6147,657.9122,6726.0761,-2038.5455,58.741234559999995,-9017.932799999999,-1979.8042654399999,-10997.737065439998
208,584.7841,1572.3602,-2705.1679,0.0,0.0,0.0,-1512.3365,-14393.4314,672.6456,6794.3087,-2155.4773,60.04365623999999,-8986.8372,-2095.43364376,-11082.270843760001
209,633.5663,1568.1503,-2676.263,0.0,0.0,0.0,-1483.8752,-14421.7007,652.5504,6730.9338,-2162.2187,59.141514959999995,-8996.6381,-2103.0771850399997,-11099.71528504
210,600.2289,1652.9421,-2714.8598,0.0,0.0,0.0,-1464.1274,-14388.7944,667.7693,6713.7545,-2159.3423,59.59950336,-8933.086800000001,-2099.7427966399996,-11032.829596640002
211,638.6545,1603.1072,-2692.1227,0.0,0.0,0.0,-1528.3428,-14536.9221,674.5198,6766.6485,-2060.144,59.048779679999996,-9074.457599999998,-2001.0952203199997,-11075.552820319997
212,582.2184,1587.6329,-2668.9206,0.0,0.0,0.0,-1524.8869,-14525.6165,667.8143,6781.105,-2037.7942,58.548162239999996,-9100.653400000001,-1979.24603776,-11079.899437760001
213,630.3064,1581.6074,-2691.2578,0.0,0.0,0.0,-1515.8056,-14355.2194,662.7913,6778.1217,-2199.4007,61.490624399999994,-8909.455999999998,-2137.9100756000003,-11047.366075599999
214,627.6989,1610.561,-2715.6575,0.0,0.0,0.0,-1494.872,-14492.521,661.3889,6726.3936,-2057.1142,58.719162239999996,-9077.0081,-1998.39503776,-11075.403137759999
215,588.3145,1620.9477,-2670.6448,0.0,0.0,0.0,-1497.9185,-14528.2943,648.4392,6733.8353,-2060.3446,58.32873504,-9105.320899999999,-2002.0158649599998,-11107.336764959999
216,614.8644,1597.778,-2694.905,0.0,0.0,0.0,-1510.3801,-14412.2543,659.5126,6839.21,-2197.6985,60.153467760000005,-8906.1744,-2137.54503224,-11043.719432240001
217,620.4184,1576.6387,-2695.7282,0.0,0.0,0.0,-1483.094,-14482.0973,658.0515,6800.3741,-2140.1367,61.713585359999996,-9005.4368,-2078.42311464,-11083.85991464
218,630.0438,1625.606,-2695.8699,0.0,0.0,0.0,-1502.3938,-14355.3885,644.0238,6720.3232,-2181.0267,60.2775216,-8933.6554,-2120.7491784,-11054.4045784
219,572.6388,1591.6795,-2680.166,0.0,0.0,0.0,-1519.2662,-14376.932,665.2594,6792.3336,-2178.0093,60.754830479999995,-8954.4529,-2117.2544695200004,-11071.70736952
220,620.6782,1613.2192,-2685.4923,0.0,0.0,0.0,-1501.0131,-14334.968,669.4697,6710.0543,-2188.5918,59.62235544,-8908.052000000001,-2128.9694445600003,-11037.021444560001
221,611.0183,1475.646,-2677.1518,0.0,0.0,0.0,-1514.9759,-14391.7417,678.817,6748.1836,-2138.9887,59.23997495999999,-9070.2045,-2079.74872504,-11149.953225039999
222,586.2027,1587.6517,-2688.6899,0.0,0.0,0.0,-1502.2415,-14406.8016,662.907,6759.257,-2168.037,59.98123296,-9001.714600000001,-2108.05576704,-11109.77036704
223,569.2571,1599.3993,-2670.7483,0.0,0.0,0.0,-1522.2547,-14348.913,649.7573,6750.0597,-2184.3737,61.50079871999999,-8973.442600000002,-2122.87290128,-11096.315501280002
224,578.3102,1576.6114,-2715.346,0.0,0.0,0.0,-1507.2915,-14531.2731,673.4525,6773.9879,-2086.2851,59.64248304,-9151.548600000002,-2026.64261696,-11178.191216960004
225,604.5643,1629.1194,-2680.5584,0.0,0.0,0.0,-1518.5317,-14455.675,656.8192,6834.2864,-2187.6426,60.054878159999994,-8929.9758,-2127.58772184,-11057.56352184
226,598.4821,1637.6368,-2704.5081,0.0,0.0,0.0,-1498.0726,-14451.7887,652.407,6775.8297,-2147.1985,59.51836872,-8990.013799999999,-2087.68013128,-11077.693931279999
227,583.6547,1609.7197,-2675.0153,0.0,0.0,0.0,-1502.1159,-14317.1857,652.41,6704.8991,-2214.842,59.16710592,-8943.633399999999,-2155.6748940800003,-11099.30829408
228,633.2036,1616.7147,-2657.5144,0.0,0.0,0.0,-1495.6917,-14377.5163,652.0434,6730.3885,-2196.3588,60.08907528,-8898.372199999998,-2136.26972472,-11034.641924719997
229,599.4489,1603.8371,-2675.3256,0.0,0.0,0.0,-1501.0819,-14431.2076,655.1846,6731.3122,-2136.9397,57.25605816,-9017.832299999998,-2079.68364184,-11097.515941839998
230,639.1214,1588.2475,-2656.4382,0.0,0.0,0.0,-1471.0525,-14454.9286,655.4773,6752.5378,-2129.5874,60.73074792,-8947.0353,-2068.85665208,-11015.89195208
231,619.5027,1616.1218,-2691.4827,0.0,0.0,0.0,-1492.385,-14473.1889,666.4006,6771.2194,-2117.7366,59.99530032,-8983.812099999997,-2057.7412996800003,-11041.553399679997
232,658.1151,1657.3075,-2668.1151,0.0,0.0,0.0,-1488.5699,-14339.7965,642.0364,6629.9505,-2130.2181,58.06323576,-8909.072,-2072.1548642400003,-10981.22686424
233,605.8344,1596.8236,-2672.8863,0.0,0.0,0.0,-1470.1608,-14392.3611,661.935,6741.2646,-2212.4165,59.975819279999996,-8929.5506,-2152.44068072,-11081.99128072
234,613.5462,1602.9376,-2684.3678,0.0,0.0,0.0,-1505.2359,-14344.6911,651.3377,6713.1173,-2186.0402,59.01182568,-8953.356,-2127.02837432,-11080.38437432
235,621.2963,1590.23,-2697.1912,0.0,0.0,0.0,-1496.4749,-14212.5179,656.4101,6724.1728,-2311.3014,63.151212959999995,-8814.074800000002,-2248.1501870399998,-11062.224987040003
236,611.4772,1562.0717,-2657.518,0.0,0.0,0.0,-1493.8585,-14417.2679,658.6852,6814.7574,-2177.8618,60.98246567999999,-8921.6529,-2116.87933432,-11038.53223432
237,584.9167,1642.3407,-2677.2082,0.0,0.0,0.0,-1529.2585,-14414.2323,661.0421,6764.7258,-2134.659,59.382396,-8967.673699999998,-2075.276604,-11042.950303999996
238,611.0626,1571.1197,-2686.447,0.0,0.0,0.0,-1511.6567,-14403.0771,643.5648,6816.2649,-2181.2237,59.929074719999996,-8959.168800000001,-2121.29462528,-11080.463425280002
239,615.9197,1628.1642,-2684.4527,0.0,0.0,0.0,-1496.3804,-14411.0784,649.8533,6845.4198,-2219.1199,59.48268552,-8852.5545,-2159.6372144800002,-11012.191714479999
240,611.623,1608.681,-2650.8685,0.0,0.0,0.0,-1519.7519,-14367.2696,660.8986,6760.5081,-2203.6558,60.75770688,-8896.1793,-2142.89809312,-11039.07739312
241,626.7265,1590.762,-2651.3753,0.0,0.0,0.0,-1508.7467,-14373.9439,654.58,6742.8587,-2194.129,60.780756239999995,-8919.1387,-2133.34824376,-11052.486943760001
242,626.4452,1627.8308,-2662.3104,0.0,0.0,0.0,-1529.8022,-14411.0437,643.3707,6740.9813,-2119.006,60.36078024,-8964.528300000002,-2058.6452197599997,-11023.173519760001
243,579.7935,1602.4515,-2673.1066,0.0,0.0,0.0,-1483.1863,-14443.2977,661.4865,6748.1509,-2140.0283,60.278052960000004,-9007.708200000001,-2079.75024704,-11087.45844704
244,605.2302,1670.7908,-2677.5866,0.0,0.0,0.0,-1513.5177,-14479.0062,673.6723,6714.287,-2038.1747,57.73443984,-9006.130200000001,-1980.44026016,-10986.570460160001
245,586.2256,1564.8966,-2684.7334,0.0,0.0,0.0,-1463.7015,-14415.7798,653.0766,6756.6442,-2154.4567,62.760647520000006,-9003.3717,-2091.69605248,-11095.067752480001
246,611.513,1603.3922,-2680.8829,0.0,0.0,0.0,-1485.3055,-14348.9038,664.9448,6766.5751,-2218.1261,59.500655280000004,-8868.6671,-2158.62544472,-11027.29254472
247,581.5488,1595.1239,-2729.0868,0.0,0.0,0.0,-1497.8315,-14537.489,675.1203,6766.3213,-2079.2875,59.30264879999999,-9146.293,-2019.9848511999999,-11166.2778512
248,611.8223,1604.5027,-2703.2361,0.0,0.0,0.0,-1463.742,-14438.5645,658.0235,6736.7623,-2147.8314,62.462350799999996,-8994.4318,-2085.3690492,-11079.8008492
249,631.774,1630.363,-2716.9254,0.0,0.0,0.0,-1450.0646,-14490.9452,665.0964,6777.6153,-2136.1808,63.26683919999999,-8953.086500000001,-2072.9139608,-11026.000460800002
250,609.8499,1627.3556,-2691.6877,0.0,0.0,0.0,-1490.227,-14445.3863,651.3755,6695.2256,-2104.4923,62.49843215999999,-9043.4944,-2041.99386784,-11085.488267839999

