#Frame        phi:121      psi:121
     941    -102.6540      -7.1057
     942    -106.2081     -10.4211
     943    -108.8119      -6.1325
     944     -97.0186      -3.0219
     945    -106.7761       4.0150
     946    -102.5906      -7.0934
     947     -90.4404     -16.3177
     948    -110.3761      -2.9662
     949     -89.0182       4.5387
     950    -101.2753       1.4473
     951    -110.0746       2.2955
     952    -107.1204      -7.1683
     953     -99.6648      -9.1016
     954     -99.8999     -13.6434
     955    -116.1312      -9.7479
     956    -104.5520       3.6207
     957    -124.5536      -6.6455
     958     -96.6124      -7.6492
     959     -86.2601     -15.8165
     960    -116.6211      -5.2824
     961     -99.8981     -11.4549
     962    -122.0399      -1.9336
     963     -94.0404      -3.5420
     964     -97.1925     -16.5395
     965     -93.9993     -23.8680
     966     -78.2026      -0.4392
     967    -113.4121     -11.4329
     968    -103.3252      -8.3642
     969    -113.0898      -4.6985
     970    -115.8131      -0.4523
     971    -108.3121     -12.1363
     972    -101.3825     -12.9202
     973    -115.1102      -7.7876
     974    -104.4061     -12.0633
     975    -107.3020      -0.8508
     976    -114.9119     -11.3526
     977     -94.4678      -6.5097
     978     -94.2216      -6.9492
     979    -109.4669     -21.5616
     980    -121.7720      -4.7504
     981    -111.3041     -25.0943
     982    -110.5153     -13.7725
     983    -107.5690     -10.4544
     984    -107.0832      -9.9261
     985    -103.5547      -9.4162
     986    -104.0277      -7.5610
     987    -102.5228      -3.1363
     988     -96.9644     -23.1921
     989    -106.1443       3.4883
     990     -91.7470       2.4874
     991    -104.4476      -8.3654
     992     -91.1838      -2.2973
     993     -99.0301     -10.5212
     994     -96.5129      -8.1899
     995    -106.8007      -7.5334
     996    -103.9286       1.0326
     997    -126.0220      -8.3055
     998     -94.7383      -7.3809
     999    -114.8915      -0.8269
    1000    -100.7573     -14.2028
